Date,Close price,Revenue,Net income,D/E Ratio,ROIC
4/7/2020,83.830711,8217.00 ,238,1.56,0.07
4/8/2020,88.138069,8217.00 ,238,1.56,0.07
4/9/2020,90.760765,8217.00 ,238,1.56,0.07
4/13/2020,86.462982,8217.00 ,238,1.56,0.07
4/14/2020,84.606041,8217.00 ,238,1.56,0.07
4/15/2020,80.20295,8217.00 ,238,1.56,0.07
4/16/2020,77.867409,8217.00 ,238,1.56,0.07
4/17/2020,83.648849,8217.00 ,238,1.56,0.07
4/20/2020,80.413536,8217.00 ,238,1.56,0.07
4/21/2020,78.030113,8217.00 ,238,1.56,0.07
4/22/2020,79.00647,8217.00 ,238,1.56,0.07
4/23/2020,78.929901,8217.00 ,238,1.56,0.07
4/24/2020,79.609489,8217.00 ,238,1.56,0.07
4/27/2020,81.418579,8217.00 ,238,1.56,0.07
4/28/2020,84.414604,8217.00 ,238,1.56,0.07
4/29/2020,92.005119,8217.00 ,238,1.56,0.07
4/30/2020,87.343597,8217.00 ,238,1.56,0.07
5/1/2020,84.539032,8217.00 ,238,1.56,0.07
5/4/2020,82.682083,8217.00 ,238,1.56,0.07
5/5/2020,83.026657,8217.00 ,238,1.56,0.07
5/6/2020,80.403969,8217.00 ,238,1.56,0.07
5/7/2020,83.017097,8217.00 ,238,1.56,0.07
5/8/2020,85.668518,8217.00 ,238,1.56,0.07
5/11/2020,81.677032,8217.00 ,238,1.56,0.07
5/12/2020,79.580788,8217.00 ,238,1.56,0.07
5/13/2020,74.689537,8217.00 ,238,1.56,0.07
5/14/2020,80.222107,8217.00 ,238,1.56,0.07
5/15/2020,78.700172,8217.00 ,238,1.56,0.07
5/18/2020,84.625175,8217.00 ,238,1.56,0.07
5/19/2020,83.524406,8217.00 ,238,1.56,0.07
5/20/2020,86.845848,8217.00 ,238,1.56,0.07
5/21/2020,85.984383,8217.00 ,238,1.56,0.07
5/22/2020,85.505791,8217.00 ,238,1.56,0.07
5/26/2020,90.282181,8217.00 ,238,1.56,0.07
5/27/2020,96.896355,8217.00 ,238,1.56,0.07
5/28/2020,93.862068,8217.00 ,238,1.56,0.07
5/29/2020,91.000053,8217.00 ,238,1.56,0.07
6/1/2020,92.608139,8217.00 ,238,1.56,0.07
6/2/2020,94.828819,8217.00 ,238,1.56,0.07
6/3/2020,100.88784,8217.00 ,238,1.56,0.07
6/4/2020,101.979019,8217.00 ,238,1.56,0.07
6/5/2020,105.032471,8217.00 ,238,1.56,0.07
6/8/2020,108.803802,8217.00 ,238,1.56,0.07
6/9/2020,105.731209,8217.00 ,238,1.56,0.07
6/10/2020,101.615303,8217.00 ,238,1.56,0.07
6/11/2020,94.378944,8217.00 ,238,1.56,0.07
6/12/2020,97.327087,8217.00 ,238,1.56,0.07
6/15/2020,99.499901,8217.00 ,238,1.56,0.07
6/16/2020,101.098419,8217.00 ,238,1.56,0.07
6/17/2020,99.509483,8217.00 ,238,1.56,0.07
6/18/2020,97.78656,8217.00 ,238,1.56,0.07
6/19/2020,96.618774,8217.00 ,238,1.56,0.07
6/22/2020,95.182991,8217.00 ,238,1.56,0.07
6/23/2020,95.163834,8217.00 ,238,1.56,0.07
6/24/2020,91.392509,8217.00 ,238,1.56,0.07
6/25/2020,93.661041,8217.00 ,238,1.56,0.07
6/26/2020,89.420685,8217.00 ,238,1.56,0.07
6/29/2020,90.473595,8217.00 ,238,1.56,0.07
6/30/2020,91.124489,8217.00 ,238,1.56,0.07
7/1/2020,90.43219,9201.00 ,1050,1.47,0.06
7/2/2020,90.701424,9201.00 ,1050,1.47,0.06
7/6/2020,92.864868,9201.00 ,1050,1.47,0.06
7/7/2020,89.432198,9201.00 ,1050,1.47,0.06
7/8/2020,89.326416,9201.00 ,1050,1.47,0.06
7/9/2020,87.086052,9201.00 ,1050,1.47,0.06
7/10/2020,89.643745,9201.00 ,1050,1.47,0.06
7/13/2020,89.961037,9201.00 ,1050,1.47,0.06
7/14/2020,91.191803,9201.00 ,1050,1.47,0.06
7/15/2020,93.614876,9201.00 ,1050,1.47,0.06
7/16/2020,92.614876,9201.00 ,1050,1.47,0.06
7/17/2020,91.518715,9201.00 ,1050,1.47,0.06
7/20/2020,90.384102,9201.00 ,1050,1.47,0.06
7/21/2020,92.624489,9201.00 ,1050,1.47,0.06
7/22/2020,92.826401,9201.00 ,1050,1.47,0.06
7/23/2020,92.951401,9201.00 ,1050,1.47,0.06
7/24/2020,91.662949,9201.00 ,1050,1.47,0.06
7/27/2020,92.105247,9201.00 ,1050,1.47,0.06
7/28/2020,90.787949,9201.00 ,1050,1.47,0.06
7/29/2020,92.970634,9201.00 ,1050,1.47,0.06
7/30/2020,91.009117,9201.00 ,1050,1.47,0.06
7/31/2020,89.730278,9201.00 ,1050,1.47,0.06
8/3/2020,89.941811,9201.00 ,1050,1.47,0.06
8/4/2020,89.60527,9201.00 ,1050,1.47,0.06
8/5/2020,91.720657,9201.00 ,1050,1.47,0.06
8/6/2020,92.230255,9201.00 ,1050,1.47,0.06
